577228,13.7167,75.7667,Karnataka,state,TARIKERE,13 43 00 N,075 46 00 E
143401,31.45,74.9167,Punjab,state,TARN TARAN,31 27 00 N,074 55 00 E
416312,17.0667,77.6833,Maharashtra,state,TASGAON,17 04 00 N,077 41 00 E
831002,22.7833,86.2333,Bihar,state,TATANAGAR,22 47 00 N,086 14 00 E
812002,28.65,77.1167,Delhi,union territory,TATARPUR,28 39 00 N,077 07 00 E
851133,25.5167,85.95,Bihar,state,TEGHRA,25 31 00 N,085 57 00 E
249001,30.35,78.4833,Uttar Pradesh,state,TEHRI,30 21 00 N,078 29 00 E
824236,24.95,84.8333,Bihar,state,TEKARI,24 57 00 N,084 50 00 E
532201,18.6167,84.25,Andhra Pradesh,state,TEKKALI,18 37 00 N,084 15 00 E
262552,28.7333,77.3333,Uttar Pradesh,state,TELA,28 44 00 N,077 20 00 E
522201,16.2167,80.6,Andhra Pradesh,state,TENALI,16 13 00 N,080 36 00 E
700015,22.8,88.5333,West Bengal,state,TENGRA,22 48 00 N,088 32 00 E
627811,8.9667,77.3667,Tamil Nadu,state,TENKASI,08 58 00 N,077 22 00 E
743703,22.8333,88.4667,West Bengal,state,TENTULIA,22 50 00 N,088 28 00 E
587315,6.5167,75.05,Karnataka,state,TERDAL,06 31 00 N,075 03 00 E
784001,26.6333,92.8167,Assam,state,TEZPUR,26 38 00 N,092 49 00 E
244601,29.2,78.8667,Uttar Pradesh,state,THAKURDWARA,29 12 00 N,078 52 00 E
700063,22.4667,88.3167,West Bengal,state,THAKURPUKUR,22 28 00 N,088 19 00 E
400028,18.8167,73.3667,Maharashtra,state,THAKURVADI,18 49 00 N,073 22 00 E
132029,19.2,72.9667,Maharashtra,state,THANA,19 12 00 N,072 58 00 E
132118,29.9667,76.8,Haryana,state,THANESAR,29 58 00 N,076 48 00 E
613009,10.7667,79.15,Tamil Nadu,state,THANJAVUR,10 46 00 N,079 09 00 E
385565,24.4333,71.7333,Gujarat,state,THARAD,24 26 00 N,071 44 00 E
171201,31.1167,77.35,Himachal Pradesh,state,THEOG,31 07 00 N,077 21 00 E
577432,13.6833,75.0167,Karnataka,state,THIRTHALLI,13 41 00 N,075 01 00 E
680020,10.5333,76.2333,Kerala,state,THRISSUR,10 32 00 N,076 14 00 E
472001,24.7333,78.8333,Madhya Pradesh,state,TIKAMGARH,24 44 00 N,078 50 00 E
242307,27.95,79.75,Uttar Pradesh,state,TILHAR,27 57 00 N,079 45 00 E
461228,24.7333,78.8333,Madhya Pradesh,state,TIMARNI MUAFI,24 44 00 N,078 50 00 E
604001,12.25,79.6833,Tamil Nadu,state,TINDIVANAM,12 15 00 N,079 41 00 E
786125,27.4667,95.3333,Assam,state,TINSUKIA,27 28 00 N,095 20 00 E
572201,13.2667,76.4833,Karnataka,state,TIPTUR,13 16 00 N,076 29 00 E
481449,21.6667,79.7333,Madhya Pradesh,state,TIRODI,21 40 00 N,079 44 00 E
628215,8.4833,78.1167,Tamil Nadu,state,TIRUCHENDUR,08 29 00 N,078 07 00 E
637211,11.4167,77.9,Tamil Nadu,state,TIRUCHENGODU,11 25 00 N,077 54 00 E
620001,10.8333,78.7167,Tamil Nadu,state,TIRUCHIRAPPALLI,10 50 00 N,078 43 00 E
603109,12.6167,80.0667,Tamil Nadu,state,TIRUKKALUKKUNRAM,12 37 00 N,080 04 00 E
605757,11.9833,79.2167,Tamil Nadu,state,TIRUKKOYILUR,11 59 00 N,079 13 00 E
626706,9.8333,78.0167,Tamil Nadu,state,TIRUMANGALAM,09 50 00 N,078 01 00 E
627006,8.75,77.7167,Tamil Nadu,state,TIRUNELVELI,08 45 00 N,077 43 00 E
